loss,mape,val_loss,val_mape
0.01992616057395935,471332.125,0.009411584585905075,300441.65625
0.008532562293112278,246519.265625,0.008531819097697735,266203.3125
0.008125025779008865,247014.21875,0.008280246518552303,373161.71875
0.007890230976045132,239537.140625,0.00781363807618618,304102.1875
0.007255484350025654,249174.765625,0.007328034844249487,322832.15625
0.006576878484338522,236382.140625,0.0062425220385193825,317717.8125
0.005907324608415365,238745.46875,0.005745918024331331,385752.40625
0.005375727545469999,233693.03125,0.005171006545424461,308996.34375
0.0051048980094492435,239386.796875,0.005537392105907202,297412.40625
0.004869078751653433,238332.0625,0.004842480644583702,361766.78125
0.004632941447198391,249940.828125,0.004841088317334652,328872.5625
0.004438894335180521,256573.796875,0.004418475087732077,340920.03125
0.004282640293240547,260905.28125,0.004302904475480318,383457.71875
0.003993602003902197,255949.4375,0.0041022286750376225,336279.375
0.0036849130410701036,249492.4375,0.0032419690396636724,311896.5
0.0032031391747295856,207447.546875,0.0028973694425076246,289998.5625
0.002814721316099167,181539.171875,0.0026637716218829155,226571.59375
0.002332593547180295,144801.78125,0.0018450336065143347,171389.8125
0.0017899186350405216,132778.109375,0.0016769652720540762,234276.125
0.0013233014615252614,151064.046875,0.0008532137726433575,206844.4375
0.000989047228358686,138026.0625,0.0007903904770500958,185577.703125
0.0009279522928409278,140491.359375,0.0005791452131234109,177813.65625
0.000790009624324739,135271.203125,0.0004257129621692002,178942.984375
0.000704776612110436,135750.5625,0.00036778097273781896,168398.296875
0.0006496765417978168,130027.7109375,0.0003397924592718482,170653.921875
0.0006270423182286322,127399.515625,0.0002995703252963722,163116.4375
0.0005807382403872907,130379.828125,0.0003303062985651195,158015.96875
0.0005204722983762622,125109.28125,0.00027067423798143864,164911.828125
0.0005234622512944043,128171.328125,0.0003943927295040339,171938.78125
0.0004841359914280474,124229.484375,0.0002690718392841518,172900.703125
0.0004537973436526954,125244.65625,0.00018256745534017682,166820.5625
0.00044705549953505397,122277.7109375,0.0001529469300294295,152112.234375
0.00042242894414812326,120563.3671875,0.0002495271619409323,162191.21875
0.0003901865566149354,118288.375,0.00019347808847669512,144025.09375
0.00039978817221708596,115806.0234375,0.00020967275486327708,140900.234375
0.0003748404560610652,110740.078125,0.00011826604168163612,146566.59375
0.0003668468270916492,110116.046875,0.0001482288062106818,151180.25
0.000370897410903126,105264.9140625,0.0004076636105310172,120675.5625
0.0003539777535479516,103056.9375,0.00010824293713085353,132995.765625
0.00034760773996822536,105268.875,0.0001866966631496325,145473.703125
0.0003377019602339715,99893.8046875,0.00010190266038989648,136818.609375
0.00033760411315597594,99053.2890625,7.96566455392167e-05,136668.515625
0.0003155084268655628,95494.9140625,9.008994675241411e-05,118055.8984375
0.0003252248279750347,98082.7578125,8.912850898923352e-05,122246.6328125
0.0003050406521651894,90910.8828125,0.00014659677981399,101269.7421875
0.0003059015143662691,89602.21875,0.00010023637878475711,104950.6328125
0.00031074308208189905,92258.5,0.00010184078564634547,118766.0703125
0.0002865514252334833,86058.671875,6.283994298428297e-05,106641.03125
0.0002915830409619957,79538.2578125,8.912252815207466e-05,95444.8984375
0.00029239774448797107,85593.6875,9.327026782557368e-05,111704.0703125
